,uni_name,global,error_rate,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25,label_26,label_27,label_28,label_29,label_30,label_31,label_32,label_33,label_34,label_35,label_36
0,pretrain,0.9286821705426357,0.07131782945736431,0.7931034482758621,0.9444444444444444,0.6666666666666666,0.9736842105263158,1.0,1.0,0.918918918918919,1.0,0.9428571428571428,0.9375,0.9459459459459459,0.71875,0.8857142857142857,0.975609756097561,0.9117647058823529,0.9705882352941176,0.8205128205128205,1.0,0.9705882352941176,0.967741935483871,0.9354838709677419,0.9696969696969697,1.0,1.0,1.0,1.0,0.6923076923076923,0.8823529411764706,0.918918918918919,1.0,0.868421052631579,1.0,1.0,0.9705882352941176,0.8611111111111112,1.0,0.9375
1,inctrain,0.0007751937984496124,0.9992248062015504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Coteaching,0.5232558139534884,0.4767441860465116,0.8620689655172413,0.0,0.1111111111111111,0.7368421052631579,0.0,0.0,0.0,1.0,0.8285714285714286,1.0,1.0,0.4375,0.22857142857142856,0.9024390243902439,0.8235294117647058,0.0,0.0,1.0,0.08823529411764706,0.3870967741935484,0.967741935483871,0.0,0.0,0.0,0.0,1.0,0.9487179487179487,0.11764705882352941,0.972972972972973,1.0,0.02631578947368421,0.5,0.9743589743589743,0.7941176470588235,0.9444444444444444,0.6666666666666666,1.0
3,Coteachingplus,0.8550387596899225,0.1449612403100775,0.4827586206896552,0.9722222222222222,0.8888888888888888,0.9210526315789473,0.7142857142857143,0.7857142857142857,0.918918918918919,1.0,0.8857142857142857,0.90625,0.972972972972973,0.8125,0.8285714285714286,0.7804878048780488,0.7941176470588235,0.7941176470588235,0.7692307692307693,0.9354838709677419,0.9117647058823529,0.9354838709677419,0.5483870967741935,0.8484848484848485,0.8787878787878788,0.918918918918919,1.0,1.0,0.7948717948717948,0.8235294117647058,0.8378378378378378,1.0,0.9210526315789473,0.8611111111111112,0.8461538461538461,0.7647058823529411,0.6944444444444444,0.9487179487179487,0.84375
4,Decoupling,0.8550387596899225,0.1449612403100775,0.6206896551724138,0.9722222222222222,0.8333333333333334,0.8421052631578947,0.9428571428571428,0.75,0.9459459459459459,1.0,0.7714285714285715,0.96875,0.7567567567567568,0.75,0.9714285714285714,0.975609756097561,0.8823529411764706,0.6176470588235294,0.6410256410256411,1.0,0.9705882352941176,1.0,0.9354838709677419,0.9090909090909091,0.8787878787878788,1.0,0.8823529411764706,1.0,0.6666666666666666,0.7352941176470589,0.7567567567567568,0.8974358974358975,0.7894736842105263,0.9444444444444444,0.6410256410256411,0.9705882352941176,0.75,0.7948717948717948,0.9375
5,DISC,0.7162790697674418,0.2837209302325582,0.6896551724137931,0.7222222222222222,0.7222222222222222,0.8421052631578947,0.7714285714285715,0.5357142857142857,0.918918918918919,0.9333333333333333,0.17142857142857143,0.84375,0.8918918918918919,0.84375,0.3142857142857143,0.975609756097561,0.7941176470588235,0.6176470588235294,0.5384615384615384,0.8709677419354839,0.8529411764705882,0.6129032258064516,0.7419354838709677,0.6666666666666666,0.9696969696969697,0.6216216216216216,0.9411764705882353,0.8,0.6666666666666666,0.8235294117647058,0.5675675675675675,0.5897435897435898,0.5263157894736842,0.75,0.6666666666666666,0.9705882352941176,0.75,0.2564102564102564,0.84375
6,ELR,0.7062015503875969,0.2937984496124031,0.896551724137931,0.7777777777777778,0.3888888888888889,0.7631578947368421,0.7428571428571429,0.21428571428571427,0.7837837837837838,0.8666666666666667,0.6571428571428571,0.9375,0.5675675675675675,0.78125,0.9142857142857143,0.6341463414634146,0.7058823529411765,0.47058823529411764,0.6153846153846154,0.8064516129032258,0.9411764705882353,0.9354838709677419,0.7741935483870968,0.5757575757575758,0.6363636363636364,0.7837837837837838,0.6764705882352942,0.8,0.7948717948717948,0.8823529411764706,0.5945945945945946,1.0,0.5789473684210527,0.5833333333333334,0.717948717948718,0.6176470588235294,0.19444444444444445,0.717948717948718,0.84375
7,GJS,0.7310077519379845,0.2689922480620155,0.7586206896551724,0.8611111111111112,0.6388888888888888,0.6842105263157895,0.5714285714285714,0.7142857142857143,0.7567567567567568,0.9333333333333333,0.5428571428571428,0.875,0.5405405405405406,0.8125,0.3142857142857143,0.6829268292682927,0.7941176470588235,0.8235294117647058,0.5128205128205128,0.7096774193548387,0.9411764705882353,0.7419354838709677,0.7419354838709677,0.6060606060606061,0.6666666666666666,0.7027027027027027,0.7941176470588235,0.9714285714285714,0.6153846153846154,0.6470588235294118,0.6756756756756757,0.6923076923076923,0.7894736842105263,0.75,0.8974358974358975,1.0,0.6666666666666666,0.7948717948717948,0.9375
8,JoCoR,0.3612403100775194,0.6387596899224806,0.2413793103448276,0.0,0.16666666666666666,0.0,0.8285714285714286,0.9642857142857143,0.8918918918918919,0.9,0.0,0.03125,0.02702702702702703,0.0,0.0,0.12195121951219512,0.7352941176470589,0.8529411764705882,0.8974358974358975,0.967741935483871,0.029411764705882353,0.9354838709677419,0.0,0.0,0.7575757575757576,0.02702702702702703,0.0,1.0,0.717948717948718,0.0,0.6216216216216216,0.9230769230769231,0.02631578947368421,0.0,0.8205128205128205,0.0,0.0,0.0,0.0
9,NegativeLearning,0.9054263565891473,0.09457364341085273,0.7586206896551724,0.9722222222222222,0.8888888888888888,0.7631578947368421,1.0,0.9285714285714286,0.9459459459459459,1.0,0.8571428571428571,0.90625,0.972972972972973,0.84375,0.8571428571428571,0.6829268292682927,0.8235294117647058,0.9117647058823529,0.8461538461538461,1.0,0.9117647058823529,0.967741935483871,0.7741935483870968,0.9696969696969697,0.9393939393939394,0.972972972972973,1.0,1.0,0.7948717948717948,0.9705882352941176,0.9459459459459459,0.9743589743589743,0.8421052631578947,0.9444444444444444,0.7948717948717948,0.9117647058823529,0.9166666666666666,0.9743589743589743,1.0
10,PENCIL,0.0007751937984496124,0.9992248062015504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,FT,0.0015503875968992248,0.9984496124031008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,GA,0.0015503875968992248,0.9984496124031008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,GA_l1,0.19767441860465115,0.8023255813953488,0.10344827586206896,0.1111111111111111,0.16666666666666666,0.10526315789473684,0.3142857142857143,0.32142857142857145,0.10810810810810811,0.4666666666666667,0.14285714285714285,0.65625,0.2972972972972973,0.0625,0.0,0.04878048780487805,0.029411764705882353,0.0,0.07692307692307693,0.16129032258064516,0.11764705882352941,0.8064516129032258,0.1935483870967742,0.3333333333333333,0.3939393939393939,0.10810810810810811,0.058823529411764705,0.0,0.0,0.029411764705882353,0.0,0.9487179487179487,0.07894736842105263,0.05555555555555555,0.4358974358974359,0.23529411764705882,0.05555555555555555,0.0,0.46875
14,wfisher,0.002325581395348837,0.9976744186046511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,CRUL,0.9015503875968992,0.0984496124031008,0.41379310344827586,0.9444444444444444,0.8888888888888888,0.7368421052631579,0.9714285714285714,0.7857142857142857,1.0,0.9333333333333333,0.9142857142857143,1.0,0.918918918918919,0.625,0.9428571428571428,0.9512195121951219,0.8823529411764706,0.7941176470588235,0.8974358974358975,1.0,0.9705882352941176,1.0,0.8387096774193549,0.9696969696969697,1.0,1.0,0.9705882352941176,1.0,0.8205128205128205,0.8235294117647058,0.8918918918918919,0.9743589743589743,0.868421052631579,0.8333333333333334,0.8461538461538461,1.0,0.9166666666666666,1.0,0.9375
