,uni_name,global,error_rate,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25,label_26,label_27,label_28,label_29,label_30,label_31,label_32,label_33,label_34,label_35,label_36,label_37,label_38,label_39,label_40,label_41,label_42,label_43,label_44,label_45,label_46,label_47,label_48,label_49,label_50,label_51,label_52,label_53,label_54,label_55,label_56,label_57,label_58,label_59,label_60,label_61,label_62,label_63,label_64,label_65,label_66,label_67,label_68,label_69,label_70,label_71,label_72,label_73,label_74,label_75,label_76,label_77,label_78,label_79,label_80,label_81,label_82,label_83,label_84,label_85,label_86,label_87,label_88,label_89,label_90,label_91,label_92,label_93,label_94,label_95,label_96,label_97,label_98,label_99,label_100,label_101
0,pretrain,0.9477100613054453,0.05228993869455467,1.0,0.9523809523809523,0.6666666666666666,0.6,0.95,1.0,0.4,1.0,0.7857142857142857,1.0,0.9090909090909091,0.9655172413793104,0.9285714285714286,1.0,1.0,1.0,1.0,0.9655172413793104,0.9285714285714286,0.9333333333333333,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.9565217391304348,0.896551724137931,0.7058823529411765,0.9230769230769231,1.0,0.8888888888888888,1.0,0.9615384615384616,1.0,0.8947368421052632,0.7777777777777778,0.8181818181818182,1.0,1.0,0.6981132075471698,0.9032258064516129,1.0,1.0,1.0,0.88,1.0,0.9428571428571428,0.9719626168224299,1.0,1.0,0.9333333333333333,0.9565217391304348,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,0.8235294117647058,1.0,1.0,0.9705882352941176,1.0,0.8,0.75,0.8461538461538461,1.0,1.0,0.9459459459459459,1.0,0.9850746268656716,0.9767441860465116,0.9473684210526315,0.9896907216494846,1.0,1.0,0.8918918918918919,1.0,0.9459459459459459,0.8888888888888888,0.896551724137931,0.9444444444444444,0.9473684210526315,0.8,0.9850746268656716,0.974025974025974,1.0,0.9545454545454546,1.0,0.7272727272727273,0.9516129032258065,0.8679245283018868,0.7777777777777778,0.75,0.9629629629629629,1.0,1.0,1.0,1.0
1,inctrain,0.01009736747205193,0.9899026325279481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018691588785046728,0.03125,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.030927835051546393,0.03508771929824561,0.0,0.0,0.014084507042253521,0.02702702702702703,0.037037037037037035,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.041666666666666664,0.09090909090909091,0.0,0.018867924528301886,0.0,0.0,0.037037037037037035,0.058823529411764705,0.0,0.05263157894736842,0.0
2,Coteaching,0.01875225387666787,0.9812477461233321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.04,0.0,0.0,0.018691588785046728,0.03125,0.0,0.0,0.0,0.02631578947368421,0.09090909090909091,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.03614457831325301,0.0,0.0,0.07894736842105263,0.1134020618556701,0.03508771929824561,0.0,0.0,0.014084507042253521,0.02702702702702703,0.037037037037037035,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.041666666666666664,0.09090909090909091,0.0,0.018867924528301886,0.0,0.0,0.037037037037037035,0.058823529411764705,0.0,0.05263157894736842,0.0
3,Coteachingplus,0.01298232960692391,0.9870176703930761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.018691588785046728,0.03125,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0.0,0.02631578947368421,0.041237113402061855,0.03508771929824561,0.0,0.02702702702702703,0.014084507042253521,0.02702702702702703,0.037037037037037035,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.041666666666666664,0.09090909090909091,0.0,0.018867924528301886,0.0,0.0,0.037037037037037035,0.0,0.0,0.05263157894736842,0.0
4,Decoupling,0.02307969707897584,0.9769203029210242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.1,0.0,0.0,0.041666666666666664,0.043478260869565216,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037383177570093455,0.03125,0.0,0.0,0.0,0.07894736842105263,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.16666666666666666,0.02702702702702703,0.024096385542168676,0.0,0.046511627906976744,0.05263157894736842,0.030927835051546393,0.05263157894736842,0.0,0.0,0.014084507042253521,0.02702702702702703,0.05555555555555555,0.034482758620689655,0.0,0.05263157894736842,0.0,0.0,0.03896103896103896,0.038461538461538464,0.0,0.041666666666666664,0.09090909090909091,0.08064516129032258,0.03773584905660377,0.0,0.0,0.07407407407407407,0.058823529411764705,0.0,0.05263157894736842,0.0
5,DISC,0.6783267219617742,0.32167327803822576,0.0,0.5714285714285714,0.6666666666666666,0.4,0.65,0.9,0.6,0.7666666666666667,0.35714285714285715,0.8333333333333334,0.24242424242424243,0.896551724137931,0.7857142857142857,0.625,0.07142857142857142,0.0,0.9032258064516129,0.5172413793103449,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.6842105263157895,0.8181818181818182,0.1,0.0,0.0,0.5714285714285714,0.75,0.7391304347826086,0.7931034482758621,0.0,0.15384615384615385,0.45454545454545453,0.0,0.42857142857142855,0.6923076923076923,0.8571428571428571,0.42105263157894735,0.0,0.4090909090909091,0.9148936170212766,0.3125,0.16981132075471697,0.6774193548387096,0.6,0.9090909090909091,0.7272727272727273,0.4,0.6428571428571429,0.9142857142857143,0.7757009345794392,0.75,0.5,0.9333333333333333,0.6956521739130435,0.9736842105263158,0.6818181818181818,0.9736842105263158,0.8636363636363636,0.9743589743589743,0.9166666666666666,0.17647058823529413,1.0,0.9285714285714286,0.8823529411764706,0.8181818181818182,0.0,0.5625,1.0,0.7368421052631579,0.9583333333333334,0.4864864864864865,0.891566265060241,0.7761194029850746,0.9069767441860465,0.7631578947368421,1.0,0.8421052631578947,0.1,0.4594594594594595,0.7605633802816901,0.7027027027027027,0.46296296296296297,0.27586206896551724,0.6666666666666666,0.7368421052631579,0.9333333333333333,0.746268656716418,0.7662337662337663,0.4230769230769231,0.6818181818181818,0.4583333333333333,0.5454545454545454,0.9032258064516129,0.5849056603773585,0.4722222222222222,0.45,0.6666666666666666,0.7058823529411765,0.4,0.15789473684210525,0.5833333333333334
6,ELR,0.4619545618463758,0.5380454381536242,0.0,0.38095238095238093,0.3333333333333333,0.2,0.25,0.3,0.4,0.4,0.07142857142857142,0.16666666666666666,0.2727272727272727,0.8275862068965517,0.07142857142857142,1.0,0.42857142857142855,0.1111111111111111,0.5161290322580645,0.034482758620689655,0.07142857142857142,0.3333333333333333,0.5,0.42105263157894735,0.30303030303030304,0.0,0.1,0.5,0.0,0.7083333333333334,0.7391304347826086,0.5862068965517241,0.0,0.0,0.2727272727272727,0.0,0.14285714285714285,0.0,0.6666666666666666,0.2631578947368421,0.0,0.045454545454545456,0.425531914893617,0.1875,0.32075471698113206,0.4838709677419355,0.2,0.8051948051948052,0.6818181818181818,0.6,0.2857142857142857,0.6,0.3364485981308411,0.3125,0.5294117647058824,1.0,0.6956521739130435,0.7894736842105263,0.2727272727272727,0.868421052631579,0.5909090909090909,0.7948717948717948,0.75,0.4117647058823529,0.8125,0.7142857142857143,0.8823529411764706,0.5,0.0,0.4375,0.6923076923076923,0.5263157894736842,0.8333333333333334,0.16216216216216217,0.4939759036144578,0.6567164179104478,0.7441860465116279,0.5526315789473685,0.8762886597938144,0.3157894736842105,0.0,0.3783783783783784,0.5774647887323944,0.4864864864864865,0.37037037037037035,0.06896551724137931,0.3333333333333333,0.5263157894736842,0.4,0.2537313432835821,0.6623376623376623,0.19230769230769232,0.4090909090909091,0.08333333333333333,0.0,0.8064516129032258,0.2641509433962264,0.1388888888888889,0.3,0.5555555555555556,0.47058823529411764,0.06666666666666667,0.05263157894736842,0.08333333333333333
7,GJS,0.6732780382257483,0.3267219617742517,0.375,0.5714285714285714,0.16666666666666666,0.2,0.3,0.9,0.4,0.6333333333333333,0.2857142857142857,0.9166666666666666,0.21212121212121213,0.7931034482758621,0.6428571428571429,0.625,0.42857142857142855,0.0,1.0,0.6551724137931034,0.21428571428571427,0.3333333333333333,1.0,0.631578947368421,0.6666666666666666,0.0,0.0,0.25,0.2857142857142857,0.6666666666666666,0.6956521739130435,0.9655172413793104,0.0,0.15384615384615385,0.7272727272727273,0.0,1.0,0.7307692307692307,0.9047619047619048,0.7368421052631579,0.0,0.5,0.9361702127659575,0.25,0.2641509433962264,0.6451612903225806,0.6,0.8961038961038961,0.9090909090909091,0.68,0.6428571428571429,0.8,0.6355140186915887,0.71875,0.5294117647058824,0.8666666666666667,0.782608695652174,0.8421052631578947,0.7272727272727273,1.0,1.0,0.9487179487179487,0.5833333333333334,0.47058823529411764,0.875,1.0,0.9117647058823529,0.7272727272727273,0.0,0.3125,1.0,0.5789473684210527,0.7083333333333334,0.5135135135135135,0.8072289156626506,0.7910447761194029,0.9069767441860465,0.7105263157894737,0.9896907216494846,0.8070175438596491,0.0,0.5135135135135135,0.9154929577464789,0.7027027027027027,0.5555555555555556,0.1724137931034483,0.9444444444444444,0.5263157894736842,0.8666666666666667,0.6865671641791045,0.6883116883116883,0.4230769230769231,0.9090909090909091,0.625,0.8181818181818182,0.9032258064516129,0.7358490566037735,0.3611111111111111,0.45,0.4444444444444444,0.7058823529411765,0.26666666666666666,0.10526315789473684,0.3333333333333333
8,JoCoR,0.01009736747205193,0.9899026325279481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018691588785046728,0.03125,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.030927835051546393,0.03508771929824561,0.0,0.0,0.014084507042253521,0.02702702702702703,0.037037037037037035,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.041666666666666664,0.09090909090909091,0.0,0.018867924528301886,0.0,0.0,0.037037037037037035,0.058823529411764705,0.0,0.05263157894736842,0.0
9,NegativeLearning,0.011179228272628922,0.988820771727371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018691588785046728,0.03125,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.030927835051546393,0.05263157894736842,0.0,0.0,0.014084507042253521,0.02702702702702703,0.037037037037037035,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.041666666666666664,0.09090909090909091,0.0,0.018867924528301886,0.0,0.0,0.037037037037037035,0.058823529411764705,0.0,0.05263157894736842,0.0
