,uni_name,global,error_rate,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25,label_26,label_27,label_28,label_29,label_30,label_31,label_32,label_33,label_34,label_35,label_36,label_37,label_38,label_39,label_40,label_41,label_42,label_43,label_44,label_45,label_46,label_47,label_48,label_49,label_50,label_51,label_52,label_53,label_54,label_55,label_56,label_57,label_58,label_59,label_60,label_61,label_62,label_63,label_64,label_65,label_66,label_67,label_68,label_69,label_70,label_71,label_72,label_73,label_74,label_75,label_76,label_77,label_78,label_79,label_80,label_81,label_82,label_83,label_84,label_85,label_86,label_87,label_88,label_89,label_90,label_91,label_92,label_93,label_94,label_95,label_96,label_97,label_98,label_99
0,pretrain,0.6485,0.35150000000000003,0.8526315789473684,0.8172043010752689,0.49122807017543857,0.44761904761904764,0.4166666666666667,0.696969696969697,0.6063829787234043,0.6346153846153846,0.7222222222222222,0.717391304347826,0.44954128440366975,0.5096153846153846,0.6019417475728155,0.6224489795918368,0.5957446808510638,0.5909090909090909,0.7184466019417476,0.7789473684210526,0.5833333333333334,0.5714285714285714,0.9304347826086956,0.7254901960784313,0.73,0.8058252427184466,0.794392523364486,0.6170212765957447,0.5673076923076923,0.4117647058823529,0.79,0.65,0.6195652173913043,0.5825242718446602,0.5757575757575758,0.6702127659574468,0.5578947368421052,0.35051546391752575,0.7525773195876289,0.59,0.4537037037037037,0.9772727272727273,0.5132743362831859,0.7476635514018691,0.6822429906542056,0.7075471698113207,0.4387755102040816,0.46846846846846846,0.3917525773195876,0.5604395604395604,0.845360824742268,0.8928571428571429,0.4144144144144144,0.6534653465346535,0.7719298245614035,0.9166666666666666,0.7346938775510204,0.3333333333333333,0.9117647058823529,0.6176470588235294,0.8440366972477065,0.5510204081632653,0.87,0.7578947368421053,0.7567567567567568,0.5918367346938775,0.6153846153846154,0.46078431372549017,0.6826923076923077,0.5918367346938775,0.8878504672897196,0.9042553191489362,0.6761904761904762,0.7870370370370371,0.31683168316831684,0.5714285714285714,0.5980392156862745,0.8425925925925926,0.7368421052631579,0.49074074074074076,0.5340909090909091,0.6813186813186813,0.4380952380952381,0.6320754716981132,0.8829787234042553,0.6415094339622641,0.5887850467289719,0.8255813953488372,0.8085106382978723,0.7395833333333334,0.6947368421052632,0.5769230769230769,0.5697674418604651,0.6862745098039216,0.4,0.4318181818181818,0.8539325842696629,0.7722772277227723,0.6222222222222222,0.6132075471698113,0.44761904761904764,0.788235294117647
1,inctrain,0.0539,0.9460999999999999,0.23157894736842105,0.053763440860215055,0.03508771929824561,0.05714285714285714,0.018518518518518517,0.1111111111111111,0.02127659574468085,0.019230769230769232,0.05555555555555555,0.07608695652173914,0.009174311926605505,0.019230769230769232,0.0970873786407767,0.04081632653061224,0.13829787234042554,0.11363636363636363,0.06796116504854369,0.042105263157894736,0.11458333333333333,0.05102040816326531,0.034782608695652174,0.09803921568627451,0.04,0.019417475728155338,0.018691588785046728,0.02127659574468085,0.009615384615384616,0.0784313725490196,0.02,0.0,0.03260869565217391,0.02912621359223301,0.0,0.05319148936170213,0.12631578947368421,0.010309278350515464,0.07216494845360824,0.06,0.08333333333333333,0.11363636363636363,0.05309734513274336,0.11214953271028037,0.018691588785046728,0.018867924528301886,0.030612244897959183,0.02702702702702703,0.010309278350515464,0.0989010989010989,0.1134020618556701,0.047619047619047616,0.036036036036036036,0.06930693069306931,0.03508771929824561,0.09259259259259259,0.030612244897959183,0.09195402298850575,0.06862745098039216,0.06862745098039216,0.0,0.10204081632653061,0.01,0.07368421052631578,0.05405405405405406,0.05102040816326531,0.009615384615384616,0.058823529411764705,0.0673076923076923,0.02040816326530612,0.028037383177570093,0.031914893617021274,0.05714285714285714,0.05555555555555555,0.07920792079207921,0.09523809523809523,0.0392156862745098,0.08333333333333333,0.05263157894736842,0.027777777777777776,0.056818181818181816,0.02197802197802198,0.047619047619047616,0.04716981132075472,0.11702127659574468,0.03773584905660377,0.07476635514018691,0.023255813953488372,0.0425531914893617,0.052083333333333336,0.010526315789473684,0.038461538461538464,0.046511627906976744,0.049019607843137254,0.08888888888888889,0.06818181818181818,0.056179775280898875,0.0297029702970297,0.08888888888888889,0.07547169811320754,0.02857142857142857,0.03529411764705882
2,Coteaching,0.3952,0.6048,0.8421052631578947,0.8494623655913979,0.5,0.0,0.0,0.050505050505050504,0.776595744680851,0.3942307692307692,0.018518518518518517,0.7391304347826086,0.0,0.0,0.24271844660194175,0.0,0.06382978723404255,0.375,0.08737864077669903,0.8736842105263158,0.09375,0.0,0.8608695652173913,0.8823529411764706,0.72,0.02912621359223301,0.8691588785046729,0.6170212765957447,0.17307692307692307,0.0,0.82,0.67,0.07608695652173914,0.0,0.47474747474747475,0.5638297872340425,0.010526315789473684,0.0,0.7938144329896907,0.01,0.0,0.8977272727272727,0.46017699115044247,0.7850467289719626,0.19626168224299065,0.7830188679245284,0.030612244897959183,0.04504504504504504,0.35051546391752575,0.5604395604395604,0.865979381443299,0.8095238095238095,0.009009009009009009,0.13861386138613863,0.6140350877192983,0.7407407407407407,0.0,0.04597701149425287,0.9607843137254902,0.4803921568627451,0.7889908256880734,0.0,0.0,0.7789473684210526,0.10810810810810811,0.9285714285714286,0.0,0.22549019607843138,0.17307692307692307,0.8061224489795918,0.9252336448598131,0.776595744680851,0.780952380952381,0.8703703703703703,0.0,0.009523809523809525,0.00980392156862745,0.35185185185185186,0.7157894736842105,0.10185185185185185,0.06818181818181818,0.5714285714285714,0.01904761904761905,0.7547169811320755,0.8829787234042553,0.42452830188679247,0.4485981308411215,0.7906976744186046,0.0,0.052083333333333336,0.6842105263157895,0.6153846153846154,0.6744186046511628,0.5,0.03333333333333333,0.011363636363636364,0.9438202247191011,0.8316831683168316,0.0,0.10377358490566038,0.06666666666666667,0.788235294117647
3,Coteachingplus,0.5334,0.4666,0.7578947368421053,0.6129032258064516,0.3157894736842105,0.17142857142857143,0.25925925925925924,0.31313131313131315,0.425531914893617,0.4326923076923077,0.6759259259259259,0.75,0.6605504587155964,0.34615384615384615,0.4854368932038835,0.46938775510204084,0.44680851063829785,0.38636363636363635,0.49514563106796117,0.6210526315789474,0.46875,0.46938775510204084,0.5391304347826087,0.7058823529411765,0.63,0.7864077669902912,0.6448598130841121,0.26595744680851063,0.47115384615384615,0.4117647058823529,0.66,0.48,0.45652173913043476,0.5825242718446602,0.43434343434343436,0.5851063829787234,0.3894736842105263,0.26804123711340205,0.6391752577319587,0.44,0.42592592592592593,0.7045454545454546,0.504424778761062,0.5700934579439252,0.5046728971962616,0.7169811320754716,0.1326530612244898,0.26126126126126126,0.36082474226804123,0.3516483516483517,0.7525773195876289,0.8333333333333334,0.18018018018018017,0.6732673267326733,0.7017543859649122,0.7592592592592593,0.6530612244897959,0.20689655172413793,0.8431372549019608,0.5490196078431373,0.5137614678899083,0.5714285714285714,0.84,0.6105263157894737,0.5315315315315315,0.6326530612244898,0.33653846153846156,0.3235294117647059,0.7596153846153846,0.6224489795918368,0.8411214953271028,0.7659574468085106,0.6285714285714286,0.6944444444444444,0.1782178217821782,0.34285714285714286,0.4117647058823529,0.6944444444444444,0.7157894736842105,0.5,0.5113636363636364,0.7252747252747253,0.37142857142857144,0.6132075471698113,0.776595744680851,0.6132075471698113,0.29906542056074764,0.6627906976744186,0.7659574468085106,0.5729166666666666,0.7473684210526316,0.46153846153846156,0.4186046511627907,0.4803921568627451,0.3111111111111111,0.48863636363636365,0.8089887640449438,0.6831683168316832,0.4777777777777778,0.5471698113207547,0.2857142857142857,0.7176470588235294
4,Decoupling,0.5705,0.4295,0.7263157894736842,0.6451612903225806,0.22807017543859648,0.5333333333333333,0.3425925925925926,0.6767676767676768,0.48936170212765956,0.6153846153846154,0.7592592592592593,0.6195652173913043,0.3119266055045872,0.41346153846153844,0.5048543689320388,0.5714285714285714,0.5212765957446809,0.5681818181818182,0.6019417475728155,0.7473684210526316,0.4895833333333333,0.45918367346938777,0.7652173913043478,0.5882352941176471,0.62,0.7475728155339806,0.616822429906542,0.5,0.5769230769230769,0.4411764705882353,0.74,0.45,0.5108695652173914,0.5145631067961165,0.46464646464646464,0.6595744680851063,0.5052631578947369,0.21649484536082475,0.7216494845360825,0.41,0.4444444444444444,0.8636363636363636,0.5486725663716814,0.7009345794392523,0.7476635514018691,0.6792452830188679,0.3877551020408163,0.46846846846846846,0.20618556701030927,0.8021978021978022,0.8041237113402062,0.8690476190476191,0.24324324324324326,0.594059405940594,0.32456140350877194,0.8518518518518519,0.7142857142857143,0.1839080459770115,0.9117647058823529,0.6274509803921569,0.8165137614678899,0.4489795918367347,0.79,0.6736842105263158,0.7387387387387387,0.7755102040816326,0.4807692307692308,0.4019607843137255,0.5576923076923077,0.6122448979591837,0.8878504672897196,0.8085106382978723,0.7333333333333333,0.6018518518518519,0.19801980198019803,0.3333333333333333,0.3235294117647059,0.75,0.6736842105263158,0.5462962962962963,0.4772727272727273,0.6153846153846154,0.26666666666666666,0.5377358490566038,0.7127659574468085,0.36792452830188677,0.5981308411214953,0.7325581395348837,0.7659574468085106,0.625,0.42105263157894735,0.6538461538461539,0.7209302325581395,0.5392156862745098,0.2111111111111111,0.48863636363636365,0.8426966292134831,0.5841584158415841,0.5,0.5283018867924528,0.4,0.6352941176470588
5,DISC,0.5964,0.40359999999999996,0.6736842105263158,0.7956989247311828,0.3333333333333333,0.4380952380952381,0.4351851851851852,0.5757575757575758,0.5212765957446809,0.625,0.6944444444444444,0.6304347826086957,0.41284403669724773,0.5288461538461539,0.5825242718446602,0.6224489795918368,0.5638297872340425,0.5568181818181818,0.6601941747572816,0.7052631578947368,0.46875,0.5102040816326531,0.8782608695652174,0.7647058823529411,0.67,0.8640776699029126,0.719626168224299,0.40425531914893614,0.6153846153846154,0.3137254901960784,0.67,0.58,0.6630434782608695,0.44660194174757284,0.5151515151515151,0.6595744680851063,0.5473684210526316,0.28865979381443296,0.711340206185567,0.59,0.3333333333333333,0.8977272727272727,0.5132743362831859,0.7570093457943925,0.7289719626168224,0.6981132075471698,0.4489795918367347,0.4774774774774775,0.38144329896907214,0.42857142857142855,0.8247422680412371,0.8452380952380952,0.21621621621621623,0.6039603960396039,0.5350877192982456,0.7685185185185185,0.673469387755102,0.21839080459770116,0.7843137254901961,0.6274509803921569,0.7247706422018348,0.46938775510204084,0.84,0.6736842105263158,0.6306306306306306,0.6326530612244898,0.5673076923076923,0.3431372549019608,0.7211538461538461,0.5714285714285714,0.9439252336448598,0.8723404255319149,0.7047619047619048,0.6666666666666666,0.2376237623762376,0.3619047619047619,0.45098039215686275,0.8611111111111112,0.7052631578947368,0.46296296296296297,0.6590909090909091,0.6373626373626373,0.38095238095238093,0.8301886792452831,0.8617021276595744,0.5471698113207547,0.5514018691588785,0.7558139534883721,0.8297872340425532,0.625,0.6947368421052632,0.4519230769230769,0.6046511627906976,0.5882352941176471,0.36666666666666664,0.36363636363636365,0.9213483146067416,0.5841584158415841,0.6444444444444445,0.5283018867924528,0.3047619047619048,0.611764705882353
6,ELR,0.5635,0.4365,0.7894736842105263,0.7634408602150538,0.2719298245614035,0.38095238095238093,0.3888888888888889,0.6666666666666666,0.48936170212765956,0.5576923076923077,0.7592592592592593,0.6413043478260869,0.30275229357798167,0.375,0.6213592233009708,0.6326530612244898,0.4787234042553192,0.4659090909090909,0.6796116504854369,0.8105263157894737,0.4270833333333333,0.4387755102040816,0.8521739130434782,0.6764705882352942,0.6,0.8058252427184466,0.6355140186915887,0.2872340425531915,0.5096153846153846,0.4117647058823529,0.71,0.51,0.6847826086956522,0.5631067961165048,0.4444444444444444,0.6382978723404256,0.5684210526315789,0.25773195876288657,0.7216494845360825,0.47,0.4351851851851852,0.8636363636363636,0.4247787610619469,0.6542056074766355,0.6542056074766355,0.5660377358490566,0.46938775510204084,0.4144144144144144,0.35051546391752575,0.46153846153846156,0.7216494845360825,0.8809523809523809,0.2702702702702703,0.504950495049505,0.42105263157894735,0.7129629629629629,0.7040816326530612,0.22988505747126436,0.8235294117647058,0.6078431372549019,0.6880733944954128,0.5510204081632653,0.8,0.7368421052631579,0.5225225225225225,0.6530612244897959,0.27884615384615385,0.29411764705882354,0.6730769230769231,0.6020408163265306,0.7663551401869159,0.7446808510638298,0.638095238095238,0.6851851851851852,0.31683168316831684,0.47619047619047616,0.4019607843137255,0.7592592592592593,0.7578947368421053,0.5185185185185185,0.5568181818181818,0.5934065934065934,0.34285714285714286,0.5377358490566038,0.7872340425531915,0.6415094339622641,0.4485981308411215,0.686046511627907,0.6702127659574468,0.7083333333333334,0.6,0.625,0.5581395348837209,0.5098039215686274,0.35555555555555557,0.3068181818181818,0.8539325842696629,0.49504950495049505,0.6111111111111112,0.5377358490566038,0.21904761904761905,0.5882352941176471
7,GJS,0.6019,0.3981,0.8,0.8387096774193549,0.3684210526315789,0.3333333333333333,0.4351851851851852,0.7171717171717171,0.5212765957446809,0.5769230769230769,0.7685185185185185,0.6847826086956522,0.3944954128440367,0.49038461538461536,0.6213592233009708,0.6632653061224489,0.4574468085106383,0.6477272727272727,0.6116504854368932,0.7684210526315789,0.5520833333333334,0.47959183673469385,0.8347826086956521,0.7156862745098039,0.7,0.7766990291262136,0.7663551401869159,0.4148936170212766,0.5673076923076923,0.4215686274509804,0.74,0.57,0.5,0.5922330097087378,0.6060606060606061,0.6808510638297872,0.6526315789473685,0.2268041237113402,0.7835051546391752,0.55,0.3425925925925926,0.5681818181818182,0.49557522123893805,0.6635514018691588,0.6915887850467289,0.7264150943396226,0.2857142857142857,0.5135135135135135,0.25773195876288657,0.5274725274725275,0.7525773195876289,0.8809523809523809,0.34234234234234234,0.6138613861386139,0.5614035087719298,0.75,0.6326530612244898,0.21839080459770116,0.8823529411764706,0.6078431372549019,0.7614678899082569,0.5612244897959183,0.8,0.6631578947368421,0.6306306306306306,0.6632653061224489,0.5192307692307693,0.38235294117647056,0.5480769230769231,0.6326530612244898,0.8411214953271028,0.8936170212765957,0.6952380952380952,0.7129629629629629,0.22772277227722773,0.44761904761904764,0.5588235294117647,0.7870370370370371,0.7263157894736842,0.5740740740740741,0.6818181818181818,0.5934065934065934,0.4857142857142857,0.7641509433962265,0.8617021276595744,0.6226415094339622,0.5420560747663551,0.7674418604651163,0.7978723404255319,0.6979166666666666,0.7157894736842105,0.625,0.6744186046511628,0.5588235294117647,0.3888888888888889,0.38636363636363635,0.8539325842696629,0.4752475247524752,0.5111111111111111,0.42452830188679247,0.44761904761904764,0.6588235294117647
8,JoCoR,0.5375,0.4625,0.45263157894736844,0.9139784946236559,0.19298245614035087,0.05714285714285714,0.5370370370370371,0.7575757575757576,0.723404255319149,0.5865384615384616,0.1111111111111111,0.6630434782608695,0.42201834862385323,0.2980769230769231,0.2912621359223301,0.5918367346938775,0.07446808510638298,0.6136363636363636,0.5242718446601942,0.8631578947368421,0.59375,0.5612244897959183,0.808695652173913,0.8431372549019608,0.75,0.6796116504854369,0.8130841121495327,0.24468085106382978,0.5673076923076923,0.13725490196078433,0.82,0.7,0.782608695652174,0.49514563106796117,0.6363636363636364,0.7021276595744681,0.7368421052631579,0.32989690721649484,0.7835051546391752,0.57,0.42592592592592593,0.9090909090909091,0.3805309734513274,0.8878504672897196,0.514018691588785,0.7452830188679245,0.2653061224489796,0.34234234234234234,0.2268041237113402,0.25274725274725274,0.8041237113402062,0.8928571428571429,0.12612612612612611,0.6336633663366337,0.7719298245614035,0.8240740740740741,0.0,0.08045977011494253,0.9313725490196079,0.46078431372549017,0.8899082568807339,0.5816326530612245,0.93,0.7157894736842105,0.26126126126126126,0.6632653061224489,0.28846153846153844,0.3333333333333333,0.7019230769230769,0.41836734693877553,0.9158878504672897,0.925531914893617,0.3142857142857143,0.4444444444444444,0.10891089108910891,0.047619047619047616,0.13725490196078433,0.1574074074074074,0.7894736842105263,0.21296296296296297,0.38636363636363635,0.06593406593406594,0.2571428571428571,0.6320754716981132,0.8297872340425532,0.6132075471698113,0.4392523364485981,0.5813953488372093,0.8085106382978723,0.65625,0.6842105263157895,0.34615384615384615,0.686046511627907,0.5490196078431373,0.7333333333333333,0.42045454545454547,0.9887640449438202,0.5148514851485149,0.7333333333333333,0.5283018867924528,0.3523809523809524,0.8352941176470589
9,NegativeLearning,0.6232,0.3768,0.7578947368421053,0.8602150537634409,0.34210526315789475,0.4380952380952381,0.28703703703703703,0.6868686868686869,0.6170212765957447,0.5961538461538461,0.6851851851851852,0.6413043478260869,0.3761467889908257,0.4326923076923077,0.5631067961165048,0.6938775510204082,0.6595744680851063,0.4659090909090909,0.6407766990291263,0.8,0.53125,0.6428571428571429,0.8782608695652174,0.7352941176470589,0.79,0.7572815533980582,0.794392523364486,0.425531914893617,0.5576923076923077,0.4215686274509804,0.75,0.58,0.7282608695652174,0.6407766990291263,0.5858585858585859,0.7021276595744681,0.6210526315789474,0.24742268041237114,0.7731958762886598,0.54,0.4444444444444444,0.7386363636363636,0.5663716814159292,0.8130841121495327,0.6448598130841121,0.7358490566037735,0.29591836734693877,0.4954954954954955,0.3711340206185567,0.5274725274725275,0.7525773195876289,0.9166666666666666,0.2702702702702703,0.6237623762376238,0.41228070175438597,0.7870370370370371,0.7551020408163265,0.21839080459770116,0.9313725490196079,0.696078431372549,0.8256880733944955,0.45918367346938777,0.8,0.7473684210526316,0.6936936936936937,0.5918367346938775,0.5961538461538461,0.47058823529411764,0.625,0.6632653061224489,0.9345794392523364,0.776595744680851,0.638095238095238,0.7407407407407407,0.24752475247524752,0.4380952380952381,0.6666666666666666,0.8333333333333334,0.8,0.5462962962962963,0.6022727272727273,0.6373626373626373,0.2857142857142857,0.6792452830188679,0.8085106382978723,0.5849056603773585,0.5887850467289719,0.9069767441860465,0.7446808510638298,0.7291666666666666,0.6631578947368421,0.7211538461538461,0.6511627906976745,0.6372549019607843,0.43333333333333335,0.45454545454545453,0.9213483146067416,0.6138613861386139,0.7222222222222222,0.660377358490566,0.41904761904761906,0.7058823529411765
